"","group","CDT1","CDC25B","GZMB","PLAU","AHCY","RAD54L","SHMT2","TFDP1","MCM7","CDC20","CENPF","CHEK1","CDKN3","RAD51AP1","DKC1","PBK","EXO1","PPAT","MTHFD2","AURKA","MCM2","CDCA5","AURKB","MMP7","KIF2C","TOP2A","CDK4","PSAT1","ASF1B","KIF20A","TROAP","CCT2","TEAD4","IMPDH2","SOX9","LMNB2","CDCA8","CDC25A","UBE2T","CCNB1","UBE2C","MET","BOP1","FBL","CKS1B","SLC7A5","TACC3","RFC4","MMP1","NUSAP1","PRC1","MELK","BUB1B","TIMELESS","DDX21","BUB1","CDCA7","CDCA3","ANLN","POLQ","DTL","CEP55","ODC1","ACTL6A","PTTG1","MYC","CKS2","CHTF18","DNMT1","ATAD2","HSPD1","RRS1","PRKDC","MCM4","PAICS","MAD2L1","CXCL6","HMMR","E2F5","MMP3","UHRF1","CCNA2","TRIB3","CXCL1","TTK","CXCL10","TPX2","KIF11","TRIP13","KIF4A","CENPA","CCNB2","HSPE1","PPA1","TK1","TYMS","MCM3","STIL","SLC2A1","KIF15","RNASEH2A","IQGAP3","ASPM"
"GSM1923704","Tumor",8.49875059220781,10.6902006778895,6.59355455178775,8.80969309171119,11.9339179212871,8.04577507889832,10.4741613984741,10.2257051992484,11.5133350472962,11.0543615056065,8.24318301401129,8.34949941927881,9.10045328283847,8.78421662871587,10.6992358242639,7.94988048920631,7.84192646893918,8.79754711143785,9.29633334976764,9.82147275517805,8.86270135343605,9.87117953772532,8.56633235809706,12.0343049500453,8.30702316798192,10.3662381926899,10.3680213291829,8.58632732488735,8.83111610733089,8.41445082957592,8.2013557488821,11.369306054385,8.84971447093046,11.7928379781162,10.4861899264548,10.5064652691102,8.83317556467123,8.33207803717167,9.34463905184142,9.1029004056788,11.0563994454959,8.89387166358294,11.4084251418172,11.2897515331325,10.5039221726205,10.3707795553475,8.47022593780074,9.07547061263186,6.9632507002247,9.595645212839,9.43666682311886,9.41090132222687,7.93493877232916,8.97731273012332,10.763254557751,8.61256502983179,11.3318838817993,8.27187875034434,9.29144312614563,7.99726676478919,7.95796714761522,9.17598274482764,11.1125921962156,10.2346388700887,10.3886914529328,11.8807778942207,10.7818056922966,8.57314657721524,10.7248017506681,8.91224741944132,10.9513615858359,9.98442965785125,10.7149806250288,10.8323360523104,11.0008335007516,8.55359872526753,5.6389559117555,8.90397100953814,9.54939012463621,7.46454153446471,8.64136753614252,9.37077792523295,10.2200534869726,9.99701311439843,8.62080431185598,9.39296359534971,9.20692778396325,8.40173577333003,9.08623583487517,7.65881556813273,8.70517578122283,9.87953013694885,11.9367126304666,12.8425306182398,9.94033067371655,8.99146241142621,10.238376335118,9.15475023019689,9.58644444590694,7.89524868616318,8.75297953535672,8.8426925919635,9.13929569597741
"GSM1923707","Normal",7.07684463703549,6.64092060103272,6.58489409639801,7.0732788456631,7.29279265829512,5.75368613332106,9.47469620889823,7.4867448906763,9.33714386650186,9.2150585287476,6.12455661511378,6.05274771908343,6.28852567423535,5.96653248365179,8.58186717168566,6.64963899554803,5.86936440427546,5.72450583086496,7.99258714973158,7.15192817387682,6.467554031342,6.48592157555339,6.8537653710721,5.1316098441089,6.36959071274763,7.02208338426101,8.742719054762,6.26590315827833,7.08739765134936,6.00046857071668,6.11983044238193,8.84827607611179,6.76634115840406,9.03782935527047,7.18912424980092,8.36855943842739,6.48185438869277,5.63422475910543,6.358163805957,6.59088604028426,7.47014480044319,6.72429740333371,9.5357107447516,10.582698514942,7.0925988288291,8.20137209948567,6.70652950500694,6.29058887472849,5.56692140230295,8.23607708902122,7.27260133563417,6.15860568174149,5.79703092281947,6.06075621404594,6.49533603895432,5.88869750965933,7.79873503966208,5.82285985941761,6.00907834431963,5.63563011083611,6.62563110521491,6.24346766717832,8.0315620489693,6.84838832568238,6.80824836603473,6.73000695598629,6.93729803604742,5.69579914153269,8.1254302302444,5.63816584229484,7.01131906056632,6.30096886762619,8.28576620622007,6.33312323312673,7.70689403985918,5.37887554566202,5.24919239330571,6.20541501268779,5.53836861408811,6.11350024512684,5.38832134593575,6.16489309521689,6.41467475045279,6.47114073826432,6.10197270196263,6.02915225196334,6.83525329866994,5.89832884152275,6.0998450853791,5.9519906403038,5.75068602489339,7.58287930003789,6.8000307766658,9.10773259536345,7.68212561976759,6.16622999228638,7.15187726693712,6.56737451306476,7.55086048276628,5.76795291138046,7.18419450977894,6.84377590560857,5.9252495697714
"GSM1923709","Normal",6.52758761271119,9.29720145038499,6.62024311251169,8.57893249955918,9.74474593379148,5.79003069156848,9.30974420016091,8.76408328563523,10.164438943423,8.13617563921039,6.15894776253083,6.20449445400584,6.50798236618068,6.64456152732322,9.21062932843296,6.26122338492009,5.91946153057363,7.04436260153203,8.0785594092849,7.46827586161842,7.16482897087783,7.22011393020219,6.9437262222871,5.46969034911165,6.23184099876003,7.39226075369131,8.92574913701942,6.79565198661921,6.65096047135589,5.98836423867443,5.98096867941941,9.65404218235262,7.12306060320026,10.2843581139844,7.32420331002332,8.35775121150917,6.46866350790725,6.13849440323821,7.051094717502,6.66003644767294,7.56525391072835,7.24367456199315,9.32239905723047,10.3460413600706,8.68818160369158,7.9184204730225,7.41604102933613,7.7737716820823,5.36792857548533,7.68393013141691,7.08103598936738,6.65907009616072,5.84770003997381,7.50984149356943,8.78449541358785,6.22141226474689,7.97296223515894,5.9287493520629,6.12479212691929,6.33983065400784,6.66378638957725,6.43608442699777,9.83581772690802,8.63352442122491,7.74805969191359,8.73362602650509,7.93959574361081,6.81447926508512,9.38417212238245,6.2922201277877,9.12840097148522,7.55271770552076,8.56845267094541,7.97120396925014,9.01377196923266,5.91770097321641,6.08630406859417,6.3966632204853,6.6665199035791,5.64413654210475,6.27576903483118,6.53920915012406,6.93692749665054,7.95154283097042,6.16476298144505,6.98233091173265,6.81380777389649,6.4426060100588,6.19853465628695,6.02617859731879,6.17211610471417,7.57658098321145,10.1655757520919,11.019569628797,7.55781539219159,7.10593980869017,8.64357414145001,7.22288093975693,7.07524664444663,5.82464139056449,7.10011792139593,6.2263907433612,6.40027732709449
"GSM1923710","Tumor",9.07589567104318,10.4199358955895,8.440274450255,9.96318000601988,12.3046728325787,7.70417227820911,10.862902790098,10.6939285775179,12.2895799936357,10.5056883793913,8.94489651663268,8.75118674142471,9.25191906301357,9.25547164519033,11.1622103162772,8.67490656453637,8.55088018868333,9.16922184487715,9.80501046838706,10.6251962562903,9.7559213241678,10.2326874423131,9.47079501542849,10.9512028455346,8.20588836037431,11.19548737314,11.043473890069,9.3425659662611,9.16721733787733,9.22870061063857,8.70951432315359,11.7679635822461,9.05978453578351,12.0862584910187,11.2028239477617,11.0669175452924,8.44151485868862,8.40797583058243,10.0653756363988,9.30762528896984,12.1119361026356,9.78122348885129,12.044916548669,11.8055425717429,11.0108313696725,10.8475002678176,8.8053525849073,9.78818707059186,10.4647465812707,10.1116796790496,10.4678988883988,9.759036105446,8.02068114899828,9.73950590181651,11.1309760410267,8.93544781196963,12.6638572528623,8.63141724336599,8.86746278868013,8.46702909007504,8.83772122711331,9.40791700193683,11.553400516865,10.9782316459094,10.9748383962925,11.9248952476098,11.3720994832228,8.99544702754519,11.2727726611572,9.75400274555965,11.3129514138489,10.7316732551281,11.1333177246712,11.4135640945026,11.6625147244556,8.92995258435805,9.00239168307422,9.19067819074783,9.7380474675188,11.3373665850059,9.23976163709783,9.60157567197624,9.99138368922411,11.5280793644329,9.10378173270829,8.4649860694461,9.97855404072974,8.80270143970203,9.12407186907759,8.14491420022756,8.86096809202803,9.7565727821874,12.4186805183161,13.3158091167559,10.2121221423885,9.62053010137288,10.8091540431426,9.32796167833613,8.06925170721736,8.48574285288153,9.28970217039986,8.95945725642728,9.40528498651462
"GSM1923711","Normal",6.91343097783414,9.26870053390999,6.21237200567778,7.47464610089402,10.1032385561372,6.0429870413105,9.0146218230314,9.11928173223489,10.333399637066,8.67030230050608,6.4212659319667,6.232659275309,6.75404065764617,6.72703283717449,9.01514649778013,6.65142940956405,6.07810256358214,7.02512038892385,7.83883941969461,8.06028116819468,6.91084048471998,7.47110789355747,7.25300400663199,5.8887447441606,6.51335372755536,7.70701320806411,9.01667612220273,6.56846923918976,6.85950297191009,6.37240202831875,6.51072961032252,9.88651864013898,6.91280480868291,10.4098309325855,7.84997611248109,8.59721498697481,7.05165536999115,6.27808827968902,7.45972464742482,7.15032667328721,8.17156442320166,7.39665947047517,9.07578471382885,9.99246184421598,9.13172592075686,7.78496443010036,7.06310356576225,7.79268413945197,6.66151540775364,7.84801677821117,7.3919903166368,6.94294665253993,6.02329798359264,7.49132478927385,8.65481622307184,6.44572511358641,8.73457000383643,6.23416345399553,6.35651581367755,6.54140422645174,6.78517219913001,6.58080751122973,10.0941974487209,9.13046805950479,7.80520863117031,9.13701297563336,8.22280079431814,7.04904568084553,9.24385273532153,6.57241746831442,9.2894657492229,7.85444156151319,8.5725379904763,8.31355876074266,9.12857306591935,6.03289265017067,5.52924877597313,6.56137614782935,6.83822075748271,6.76989838619858,6.58794652022899,6.87051570952842,6.80371638608622,7.32017042102199,6.60137284388299,6.74837578225917,7.25643318769308,6.32597087168716,6.52092075883238,6.01451726626016,6.21002546272541,7.74426690164387,10.383200776273,11.4999446257092,7.7458090043477,7.34512870917569,8.83410925806922,7.65599565663384,7.56155263294943,6.18051100121222,7.01487728746473,7.32684787228366,6.83272195879333
"GSM1923714","Tumor",8.54621749510175,10.864220593298,6.74380367954671,8.74332402127105,12.1227488967938,8.23976687957338,10.7706379667309,11.0635769206908,12.09153989665,10.9760066370264,8.55697433546583,8.50133901368609,8.64490142849437,9.00857097310862,11.4317724639133,9.68925733511218,8.28091518095793,9.18448222839742,9.22623575418787,10.838546862848,9.02751923045761,10.2578067099548,9.2549036902854,9.96181465720298,8.49873120275974,10.6993644768478,10.2546088800393,8.68946625214944,9.29566355649731,7.98806517497536,8.41044863788516,11.3832639004337,8.74030470560971,11.2515222786548,10.1529509208062,10.3906147499135,9.01159247650804,8.04440983894696,9.70652281268749,8.98775148347222,11.7512123492177,9.22178319377437,10.486389261445,11.4217883266416,10.43289824091,9.42482571491651,9.33924181147326,9.56788238709007,8.20349464217929,9.63718443919741,9.54134145315261,9.07018310917693,8.25136668124387,9.47571215238603,10.4738846937417,8.66537548573868,11.5041867257795,8.32046132443834,8.92635520767326,8.46323847515649,8.42349264463089,9.03848241844702,11.4882431032496,10.6255721238849,10.1588520937145,11.0636043392658,10.5215766888843,8.94263404180058,10.9034254367037,8.37527258097933,11.0461708496912,9.36223314039477,10.2645395754633,10.4630861168825,11.609356198588,8.86359997579728,5.82709508085209,8.7309846067138,8.15230911299031,9.17902243019015,8.88648425640697,8.94486776321991,8.92467618747881,11.6686346670848,8.76940742998276,8.12800337400962,9.62686950693762,8.37740643504514,8.28120717721271,8.59488069253433,8.59601702037064,9.7807563772619,12.1438525918069,12.5294934525477,10.3625097223215,9.11788490815179,10.4196996403222,9.49907114970416,9.31716361898018,7.62532483845186,8.92274574517287,8.78714210377252,9.11023345220807
"GSM1923715","Normal",6.71280623605418,9.21590624740498,6.60217486070399,8.09387324745256,10.0581684133574,5.82705213015752,9.22716535933243,9.0112622086178,10.3669404384724,7.99995055972639,6.24931222057099,6.3172216524538,6.62426484875827,6.66346676225394,9.17605125275771,6.44732723598222,5.92628404063201,7.14858678583305,8.15851604397011,7.84255300801736,7.00039638370383,7.19339155934082,6.88278368853924,5.40319863825272,6.32222462861585,7.32648798786392,9.06716219844189,6.9160391018106,6.78874000743552,6.03255357556438,6.41364122631411,9.98409367576623,6.64547450532936,10.4190793352673,8.01193902543052,8.68107338347095,6.99431691012592,6.18234047175997,7.34192791459347,6.85873653689388,7.70997961361607,7.41639950006475,9.27793559353435,10.487792257025,9.11897516502492,7.56903662753563,7.00613475578535,7.93670564408543,5.53003297736945,7.57122113003406,7.22784048173782,6.7395222453404,5.90486125665992,7.37824544091064,8.55725024355895,6.20025661240573,8.61167736242465,5.92192184449059,6.21397272744061,6.25709567432979,6.69748205279151,6.38287511261929,10.1408226334102,9.03758841345796,7.6745054872646,8.71933359479889,8.26552464848013,6.90182791753859,9.3237786953716,6.3551911104012,9.06094620754824,7.794972852237,8.79096042339981,8.10992858232409,9.09263123439399,5.95803288007475,5.35459691200791,6.27478091536387,6.94285122313615,5.90178951679239,6.47058360759445,6.60702657532519,6.72143385383317,7.51193072241138,6.21046208459846,6.49055589437823,6.92831717174876,6.36676166565101,6.39294182132787,6.11021902817027,6.12675817035571,7.69674437739823,10.3905891474547,11.4148116111968,7.89887331115699,7.25056507809211,8.82510461851781,7.77455487580173,7.50473347800393,5.95871710100655,7.11977760283963,6.64856090108433,6.54008695855902
"GSM1923716","Tumor",8.81249888536209,10.6796666755722,9.59525879186972,9.35045134321112,12.0736138228611,7.51924681362383,10.712118666733,9.67011821388499,11.9998544381352,10.7877693383691,9.52297278532687,7.4741471728037,8.47067714074747,8.3653740632041,10.6913411715678,9.06202053714958,8.05017593316884,7.96023147973446,9.20442895776722,10.9432954056957,9.28938975390049,9.30003974684194,9.47835804410373,6.99356124625647,8.13127487138171,10.9367342991716,10.713067027006,8.61041365790218,9.10069626914709,8.67617805491068,8.77183335002279,11.0450744154824,8.99290965062436,11.3673760386395,10.3395601416316,10.1766970756743,8.24225318073633,8.33101163041376,9.26655689146914,9.57475180422995,12.1121275720537,8.51441261166218,10.8129609942416,12.1303735378756,9.9975321575189,10.0773144339422,8.63292754762153,9.38780376411266,9.28854828720608,10.3387132190921,9.63465608533305,7.95429666311972,8.12585501695871,8.95371447605496,9.48594564621226,8.46740352020151,11.4951795876668,8.25011684698278,8.18263759390719,8.53806110364706,8.98025842466696,8.83568400936755,11.38920809976,10.1944057610538,10.2394112774425,10.4232817471208,9.74683339315666,9.02861716389219,11.4066223768574,7.14883917227833,10.0434894803506,8.52954812768942,9.77667979007478,9.38094159834887,10.4141046513577,7.31829068206921,6.3518438437476,8.25874085510467,7.63065011207386,9.79420112567092,8.38549515958112,8.45564657983591,9.14939959853655,9.43044056942122,8.4949835743764,7.76697792458973,9.08705757482765,7.97048759754788,9.24680619812264,7.78285617110815,8.10921071452777,10.0004717843099,11.666123460185,12.2785244909295,9.84369799569169,8.77892612568257,9.79235623196044,8.88284060243449,8.71129097509513,7.77399959306369,8.6101141671482,8.93029176751381,9.14850354662221
"GSM1923717","Normal",6.56149303843856,8.69199299325985,6.54393662936006,8.25644096214086,9.60669012428539,5.94766222176353,9.11737659371321,8.95708772021176,9.90976438663677,8.21914219283205,6.0243829999874,6.19920503414844,6.54141979356891,6.56256153926746,8.72715576051975,6.41949005920077,5.91832056029878,6.7738420496452,7.94936840730052,7.52752868360523,6.80011348959717,7.06107502451635,6.97281394557485,5.13492184845096,6.37664098196079,7.30668646049559,8.38197958667981,6.68708500554062,6.72029079348915,6.09537406010834,6.21857301525729,9.49881783822967,6.61942987960717,9.77597959779783,7.03757481853786,8.28385335971184,6.71924224944334,5.94413982080049,7.11180882776664,6.87989570890205,7.62158944352829,7.11693321607633,8.95541858591897,9.93693639468519,8.96745827952363,7.35867147441114,6.98525983039132,7.46942502148486,6.70160522370895,7.49589550321688,7.03870861954549,6.9236087160444,5.9295696391341,7.37516606600454,8.32264757100216,6.32338533436018,7.66790229402481,6.01308269315007,6.07488639182749,6.23660577225152,6.51817674087054,6.52225191293597,9.47437983124445,8.75967862935965,7.76894305650343,7.8194547389561,7.99565703762097,6.65600007679616,9.25847099790027,6.29752092549032,8.91424218270327,7.2601903617801,8.23077892661632,7.9696138062061,8.59114633505018,5.84938424678161,5.31443776613842,6.36635361622137,6.88988634884596,5.88823516803918,6.38532379305193,6.62238386023415,6.869512436152,6.7524113496126,6.15305700683058,6.90807064772683,6.71101877185916,6.38758628389373,6.1182242077479,6.0203620291982,6.0886980793325,7.62393643276708,10.114550405141,11.3815881059229,7.5242484924529,7.14585135967001,8.28727240461339,7.55804130093412,8.06487173314676,5.9575958100149,6.66457490039349,6.48969337357189,6.42569820863961
"GSM1923718","Tumor",7.88434434131915,11.2334884596595,8.47060984269139,9.17225466333694,11.9408265095816,7.71945307146151,10.300270468469,10.5635386922979,11.4677477465483,10.5814480037819,8.12268684641061,7.81649407311802,8.37508799914843,8.87822745540001,11.3762072975295,8.54485218464134,7.6649490767682,8.50624234533845,9.03813849379087,9.61322496277883,8.57643565718749,9.68934579981766,8.12577823560394,9.76756130600423,8.04771921300038,10.3584187061208,10.5304463420146,7.93811673734664,8.74444418771655,7.99700457738758,7.68962727751875,11.3122907164794,8.90003217957934,11.5956798522482,10.4059079257023,10.0638356728894,8.20155125081504,7.70043025935904,9.32652564732572,8.81951019732599,10.8304264103988,9.5424853061049,9.83316983497756,11.5698779196882,10.0188449827434,9.83420717655568,8.18828589438145,9.09518908401191,10.9460736553548,10.0092683954332,9.74371910886015,9.05717183553285,8.10006348071645,8.43834658033171,10.7005060732191,8.39780091299622,11.5426325390817,8.11423752999101,8.13896230252698,7.83028339032583,8.33990307489371,9.14146201592186,11.3401138209334,10.3448548027084,10.0110150242324,11.2318097505658,10.7175547798971,7.80098331046926,10.575815785421,8.49146153136247,10.7689857033096,9.24113828676428,9.40883056487223,9.48879073215436,11.2740496245346,8.52781509750718,6.76935148525883,8.61915955816145,7.38720004665821,11.4083975128018,8.77960966923395,8.79065721954707,9.19438329676291,11.3639135415172,8.55622585206592,8.14439575789272,8.89409785222001,8.30698406318305,8.84434585373606,7.9854493812467,8.17914145242649,9.63974077634846,11.744070544671,12.9684778571116,9.45573500108853,8.93304026326919,9.98136590841033,9.17991611939333,9.2033667807334,7.73735647242769,8.5685228335572,8.66392896225476,9.12579425829778
"GSM1923719","Normal",6.99831706208809,8.82216986880581,6.02141378286534,7.40217892666946,9.95245840376501,6.00472238881481,8.94277016556156,8.80433209771255,10.3536220182908,8.53825353355805,6.37485439071698,6.32297039602873,6.73216749864596,6.74679638980692,9.10424385229623,7.08336214972903,6.15047906731543,6.86539182407579,7.63655328637331,7.53485813303224,7.17458936008805,7.59717914898458,7.19972989181174,5.26581057499057,6.51335372755536,7.84139273134449,9.13835931874097,6.62543863700784,7.17266384007117,6.20077906084126,6.49956513328825,9.90052902934638,6.83879317758933,10.6062542575167,7.80432195738952,8.77620116771925,6.7652169555029,6.25128626730703,7.47369786627115,6.89745723518149,7.95639797446236,7.1506366854322,8.95628924010412,10.3769926057434,8.79245125730577,7.47795387993496,7.03370757966247,7.81374442851799,5.94759858168047,7.86075517237551,7.44519435315441,6.85263999874714,5.97560913099493,7.4588563979513,8.44279218745191,6.42957837562115,9.10264684708475,6.13221762857332,6.05218982341811,6.49729647954244,7.01441960042974,6.69372325086396,9.76385299293422,8.85147153083369,7.8404271494555,8.05854194489682,7.83260457496462,6.89896542152838,9.37578364122022,6.24251868733301,9.03394688148515,7.76917524619842,8.67147131814536,8.12840163853012,9.25929123289555,5.88454554852041,5.38018527561293,6.27584998794593,6.5193046808325,5.72642978163356,6.43891126864877,6.64780404482732,6.58095621452619,6.94012174629047,6.69179199332769,6.6128661701693,7.22975315158697,6.4926323153373,6.32168221538829,6.16522870439045,6.22047802837823,7.75650429232173,10.2583849847351,11.0985584807528,8.03125092678711,7.67928530289081,8.77983653083805,7.36717963391873,6.60951443099035,6.21249113679813,7.11662717983351,6.86914488599414,6.74052399680807
"GSM1923721","Normal",5.8448493007371,9.68024590952799,6.04992371762556,7.18647532883134,10.1455364971856,5.4747197364693,8.60148011556536,9.16861095743763,10.1905512688967,7.41198477794345,5.81362016739045,6.1248405514238,6.4475157094186,6.47631371946067,9.1178014386262,6.03536815245911,5.78675323112464,7.29755545248712,7.01813302769068,6.53555838193156,7.02746016951718,6.54806305329715,6.38338757898399,5.27181606174528,6.14523092083942,6.87658268388223,9.60155129430896,6.70256923490752,5.98915590649099,5.85466808475057,5.84240758821901,10.140522954934,6.83237605770958,10.4651042636495,6.72344747048798,8.59938482986379,6.14780995784896,5.6883477713693,7.16841932034025,6.42946577244059,6.69424477472952,6.52918849391902,9.08684091345402,10.1289526855659,8.64432050299945,7.54714888922078,6.40330451775311,8.22796387706505,4.84333407496344,6.69877522519668,6.93326243623545,6.23363329272058,5.45029400259157,7.15383662947999,8.91735618153688,6.00538591881,7.39219259174536,5.61392937802717,5.94317159352485,5.58239712635152,5.88505852641637,5.95088745606847,10.0795256720514,9.42089519950503,7.40120313838065,9.53730080904589,7.87562863327413,6.62243957539825,9.67681604305675,6.38590154255192,9.32729982221074,8.27708225457399,8.75770364843033,7.83515650735284,9.41320489529478,5.7616911278041,5.40863551336117,6.0711270770801,6.67629002395011,5.77887037900541,6.42649473620322,6.42241994342335,6.39038756518261,6.81844579533949,5.82014381074467,6.86831974764915,6.04067717303576,6.11121302593102,6.19283864870193,6.02617859731879,5.94669657765435,6.41529307581771,10.4145857807274,11.1295429909979,7.01109768512672,6.77702070769803,9.0917176380151,6.60908541472411,6.8387550485492,5.97208904436829,6.98234288627841,5.52362995457479,5.72003293619831
"GSM1923722","Tumor",7.99319280343995,10.4512599571658,6.54689226791441,7.78804283318035,10.9078916014108,7.45643009684785,10.2954171297753,9.63055375664341,11.1531450613058,10.8052644083118,8.24767603216117,7.64498383753438,8.68407719388778,9.59783868023004,9.96856399697547,8.31974493273675,7.31674102138362,7.86406183234532,9.14332889136555,9.50223972706523,8.02009686997692,9.20442682446749,8.15119278805608,9.11692737797469,8.23251761188022,9.78843197253503,9.49188745816379,7.82605138566968,8.47965278742278,8.35662443371177,8.48595212007025,10.8032558025384,9.01328511629449,11.3648966431189,10.0258317429072,9.87619121273159,8.48637610737989,7.62676797602705,9.05216496442238,9.23857432568245,10.8978313349029,9.50691692424658,10.1443883664803,10.9419186836746,10.209500202979,8.46386857126491,8.37036676145445,8.71712409059191,9.22996905876516,10.2463386855425,9.8803946904062,8.83650764479538,7.82138963422505,8.51459727130806,10.0544134678514,8.37746636300794,11.0019792046979,7.37467357295785,7.94318314543269,7.29426009454422,7.89319426508724,9.34476003357706,10.534883608434,10.1881552730239,10.2642813616214,9.70840282802502,10.102232640746,7.78049129896468,10.1085426751901,7.83685514996109,10.36315566373,8.41530467893683,9.0023371210473,9.22155168072664,10.4787384088261,7.97567949400698,5.65017015998435,8.41662218184606,7.52774867743144,9.6822983055646,8.30881624992549,8.89973942814341,8.05806375964635,10.5295273454515,8.65938738873915,8.91708454189374,8.79610462343172,8.40086285255961,8.81961193022987,7.53887871263849,7.8583185998786,9.98848909253198,11.3787200542769,12.6006356344224,9.18893249092511,8.88876579350249,9.51276895943632,9.37414590689567,9.02255781244543,7.98811202037983,8.19649878043914,8.53156475227499,9.04055358264879
"GSM1923723","Normal",6.12628514845757,8.48273974974605,6.6126568139102,8.60875658886379,9.62449026590212,5.68244272538455,9.08138552824828,8.93043247081761,9.77263778949462,7.78015233267979,5.81465576076584,6.08701111307475,6.52217878941156,6.91568287840827,8.75069343294698,6.16093917273156,5.79439415031559,6.65296403231767,8.02991713513177,7.84626061350386,6.43438310284715,6.70696928583487,6.4879397340376,5.03549843318296,6.04416585516778,6.93952433252204,8.4771524221651,6.76803085418303,6.42938422338415,5.99443165719466,6.15198088336465,9.56423979685377,6.42271562302482,9.64730671056435,7.0684133390414,8.30698516381019,6.63295897660016,5.94802213027036,6.95921856859514,6.75850428779755,7.32520245280221,7.55035052531613,8.73119916300233,9.73567425222731,8.84920035931323,7.20631954131496,6.76022206545815,7.48526873838145,5.99694501640912,7.29518675606828,7.01323488679001,6.76922277232698,5.56911469570816,7.1076469165003,8.37234892753628,6.21899029020325,7.31642771677958,5.79368745919705,5.99248706158386,6.09510512132205,6.31023200498644,6.44372972287347,9.38570725309558,8.80619024802982,7.48893930299919,7.45469328070424,7.9494269249439,6.4157690107826,9.18077905416825,6.26445744259735,8.94088282170398,7.24850473986212,8.1431349295325,7.94478627311833,8.68646131981143,5.76383557341587,5.39531856486172,6.3250423308007,6.63727545567751,5.63905188848542,6.76886612303582,6.35987061339137,6.42740438396314,7.15712810803481,6.23358257952085,8.00197670765109,6.53781482775107,6.32102094579643,6.21546083247194,6.05371407896193,6.06921199773038,7.5361727834041,9.95164854200742,11.6942333158976,7.29897875534285,6.76271843178354,8.26599388528214,7.93916877309879,7.783529076581,5.76398540974044,6.82901916566223,6.11920307656739,6.10498204530686
"GSM1923726","Tumor",8.45849148196251,10.6065430104698,7.28407959363171,11.1117304181836,10.9984497068414,7.39280062961965,10.3932648991719,9.58766069895885,11.5417052582648,10.4359907650462,8.2958649432637,7.62170304956449,8.31073145421157,8.00807913239142,10.3071025096871,8.53087470354285,7.47267670944203,8.3230790639519,9.40973067219604,8.85494660339725,8.4708190411637,9.47076846771216,8.91849085766973,10.4636043578262,8.20588836037431,9.81430792896112,9.93725221016044,8.59146962808826,8.62539221844998,8.04072973654136,7.75737859071631,10.7397521737291,8.68383980604512,11.59161510094,9.8771650176799,10.0194204891847,7.94340680842005,7.63655341558167,8.96712213097115,8.67390829847294,10.1192744549309,8.1131220801539,10.4945734291563,11.4616098705144,9.79393299277371,8.89936310198458,8.56215482706159,8.73766433377718,12.1024138673107,9.8999626275376,9.26272560711852,8.5701490762532,7.68249904630455,8.757860424231,9.92117731787516,8.09279432554589,11.1439540985148,7.40261737207717,7.88847948834123,7.6686145919652,8.46267907084312,8.78929248465816,10.9659139104226,9.57065577756374,9.76264033027868,9.65720415530043,10.1239631023971,7.90843823741256,10.3938842709524,7.48351180143904,10.2924398923281,8.26041675068913,9.69092718540654,9.69899725222698,10.8419402292715,7.5781541024515,8.50965475107844,8.28408732695435,7.17389494026885,10.9786408174765,8.26416021365662,8.41138415918963,8.9882645494118,10.2459949301903,8.20457640929091,9.38664340338497,8.99667051248066,7.94750153813014,8.45029798275046,7.48921529327132,7.79596499541727,9.56437452503212,10.9269997545575,11.9474922898042,9.74014922184165,9.35138414126733,9.67189847541647,8.9009015386981,8.38354970246424,7.52524483034002,8.74424276534832,8.74300599809029,8.62338684786738
"GSM1923727","Normal",6.20312447691568,8.57821694097673,6.21237200567778,7.77796194812246,9.23635992121399,5.66008693607455,9.13404509592141,8.43909402239609,9.83312428557712,7.96689364093535,5.86727573118267,5.95539184802818,6.41799026304047,6.85773147528626,8.56608663804641,6.17823959608954,5.82322976311465,6.51286168205609,7.70678196838647,7.43668621631787,6.76737122053618,6.97994861141269,6.95733722016118,4.99766156541806,6.20672436836467,7.16545290763171,8.37690750266822,7.32790674417174,6.58889962927564,5.91951716407227,6.04209898709999,9.24161767015884,6.41051438583129,9.42179944773967,6.87742545513974,7.83749944303374,6.60428965483812,5.83640344380204,6.9239871685753,6.5850058041489,7.42198774518373,7.1260745261721,8.65951052332673,9.56320146835022,8.69718738385604,7.77363141904022,6.91089572337092,7.13078152036883,6.52150173147601,7.5463538352102,6.99360883377753,6.7033225229424,5.92013068167636,7.20819826920996,7.86548538197665,6.29263499633625,7.83689307291448,5.84085307656294,5.78893847229974,6.09769678382283,6.23163690452312,6.41196716157112,9.35363951580497,8.49785105669373,7.6379181576152,7.46079456822873,7.70108290955556,6.40372711013452,8.98897759623969,6.07354116437738,8.67269093887864,7.02968615279548,7.9878640643473,7.8461377404633,8.44586894049624,5.67118917845758,5.27492514367281,6.31990477133276,6.50627353233861,5.72166262345487,6.2545264116812,6.30332520106492,6.65804243051843,6.43646900492456,6.11216457619974,6.54977418266406,6.76381005418442,6.18011326019675,6.04077906647178,5.87556978515649,5.99774833466123,7.71179537402579,9.49352051208652,11.0085723681675,7.44520169946054,6.97156803858999,8.04079208223641,7.16128105485718,7.3935043505951,5.72354868687009,6.86027323000156,6.03704088549187,6.41906385640065
